"truthJudgments"	"truthMean"	"id"	"truthClass"	"truthMedian"	"truthMode"
"[0.3333333333, 0.0, 0.0, 1.0, 0.0]"	"0.26666666666"	"832454529350184961"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.3333333333"	"832449138826416128"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"832446251341864961"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"832444492087230465"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"832441751726080001"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.6666666666, 0.6666666666]"	"0.39999999995999996"	"832433094690996224"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.6666666666, 0.6666666666]"	"0.3333333333"	"832432137731182592"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.6666666666, 1.0, 0.0, 0.6666666666, 0.0]"	"0.46666666664"	"832429130994032640"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832427869020172289"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.6666666666, 0.6666666666, 1.0]"	"0.86666666664"	"832418330841587712"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.3333333333, 1.0, 1.0]"	"0.59999999998"	"832413482083573760"	"clickbait"	"0.6666666666"	"1.0"
"[1.0, 0.0, 1.0, 0.3333333333, 1.0]"	"0.66666666666"	"832408978688610304"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.3333333333, 0.6666666666, 0.3333333333, 1.0]"	"0.46666666664"	"832407381279637505"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"832405353820205057"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"832404223929245696"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 1.0, 0.0, 0.0]"	"0.33333333332"	"832402328938565633"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.6666666666, 1.0, 1.0]"	"0.7999999999599999"	"832396554661199878"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"832394395693498369"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"832393052169895936"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"832391880587538435"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"832387681195810816"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"832385592465948672"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.3333333333, 1.0]"	"0.39999999997999997"	"832383067423698946"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 1.0, 1.0, 1.0, 1.0]"	"1.0"	"832377262158737409"	"clickbait"	"1.0"	"1.0"
"[1.0, 0.0, 1.0, 0.3333333333, 0.3333333333]"	"0.53333333332"	"832375219838865408"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.3333333333, 0.6666666666, 1.0]"	"0.5333333333"	"832374503758057474"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"832374004207992833"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 1.0, 1.0, 1.0]"	"0.86666666666"	"832373975980204032"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"832371735185997824"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.5333333333"	"832362955626786816"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.19999999997999998"	"832362937624969216"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.3333333333"	"832361649097023489"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"832360481960636421"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"832360183565258752"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.3333333333, 0.6666666666]"	"0.39999999995999996"	"832357068220739584"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"832356661176201217"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832355634951634946"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"832352615413460992"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 1.0, 1.0, 1.0]"	"0.93333333332"	"832352050159685632"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.6666666666, 1.0, 0.6666666666, 0.6666666666]"	"0.66666666662"	"832345536757796864"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"832345518651109376"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.6666666666]"	"0.26666666664"	"832342053795270659"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832338802744164352"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"832336961146793984"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.6666666666, 1.0, 0.6666666666, 1.0]"	"0.86666666664"	"832335039350394880"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 1.0, 1.0, 0.0, 1.0]"	"0.73333333332"	"832327973776785408"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.3333333333, 0.3333333333, 0.3333333333]"	"0.3333333333"	"832327482950942720"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"832326183761039360"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"832323703950176256"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.6666666666, 1.0, 1.0, 0.6666666666]"	"0.86666666664"	"832323591496679428"	"clickbait"	"1.0"	"1.0"
"[1.0, 1.0, 0.0, 1.0, 0.6666666666]"	"0.73333333332"	"832317623002095620"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.3333333333, 0.0, 1.0, 0.3333333333]"	"0.46666666664"	"832317375663857664"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"	"0.19999999997999998"	"832316967654719490"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832307122692055042"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"832300524619849728"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"832300456835739653"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.6666666666]"	"0.26666666664"	"832296070898188288"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.6666666666, 1.0, 0.0, 0.0]"	"0.53333333332"	"832289310267342849"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 1.0, 0.0, 0.3333333333, 1.0]"	"0.46666666666"	"832283419807715330"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"832283420529135616"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"832280423573110789"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333]"	"0.46666666661999995"	"832273405705601024"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.26666666666"	"832273342019289089"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 1.0, 0.3333333333, 1.0]"	"0.66666666664"	"832271516037480448"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832263128125669376"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.3333333333, 0.0, 0.0]"	"0.19999999997999998"	"832258954856169473"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.0, 0.0, 0.0, 0.0]"	"0.2"	"832258526533787650"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 1.0]"	"0.26666666666"	"832258303816249344"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832255530320134144"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 0.6666666666, 0.0]"	"0.39999999995999996"	"832251947100971008"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"832251137017384961"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.0, 0.0, 0.0]"	"0.2"	"832248246663778305"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832248169509617668"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"832245944502587392"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832245189498507264"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.6666666666, 1.0, 0.6666666666]"	"0.66666666662"	"832243180913487875"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 1.0, 0.6666666666, 1.0, 0.6666666666]"	"0.86666666664"	"832236362522824707"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.26666666664"	"832235619149611009"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"832231475131056128"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"832228048363724804"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.26666666666"	"832225413330006017"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832223260649652224"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 0.6666666666, 1.0, 0.0]"	"0.66666666664"	"832219284290023424"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 1.0, 0.3333333333, 0.3333333333, 0.0]"	"0.39999999997999997"	"832218437397131266"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 1.0, 0.6666666666, 1.0, 0.0]"	"0.66666666664"	"832218103119540224"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.6666666666, 1.0, 0.6666666666, 0.6666666666]"	"0.66666666662"	"832208177613643776"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"832206867489226753"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.3333333333, 0.0, 1.0]"	"0.5333333333"	"832201774677258240"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 0.0, 1.0, 1.0, 1.0]"	"0.8"	"832201314301906946"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.3333333333, 0.0, 0.3333333333, 0.6666666666]"	"0.39999999995999996"	"832199259030224899"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"832197861181906944"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"832197841347080192"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.39999999997999997"	"832194575754264576"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 0.6666666666, 0.0]"	"0.39999999995999996"	"832186276895944704"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.39999999995999996"	"832183175346548737"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 1.0, 0.0, 0.6666666666, 1.0]"	"0.59999999998"	"832182954227036163"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 1.0, 1.0, 1.0, 0.6666666666]"	"0.73333333332"	"832175243431141376"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.6666666666, 0.6666666666, 0.3333333333, 0.0]"	"0.46666666661999995"	"832174203277344768"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.0, 1.0]"	"0.5333333333"	"832172588164120577"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 1.0, 0.6666666666, 0.0, 0.0]"	"0.39999999997999997"	"832169162801819649"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.3333333333, 1.0, 0.3333333333, 0.3333333333]"	"0.39999999997999997"	"832167669310832641"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 1.0, 0.0, 0.0, 0.0]"	"0.26666666666"	"832164493224316928"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"832164413893443584"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.3333333333, 1.0]"	"0.33333333332"	"832162623798013952"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"832155676453396481"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.3333333333, 0.0, 0.6666666666]"	"0.3333333333"	"832149531768868864"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832144911847813120"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"832143479413182464"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.6666666666, 0.6666666666]"	"0.5333333333"	"832137444359282688"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832134937549627393"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.6666666666]"	"0.26666666664"	"832132407285276672"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.0, 0.0, 0.0]"	"0.13333333332"	"832116534935953408"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 1.0, 0.0, 0.0]"	"0.26666666666"	"832115343103492096"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 1.0, 0.6666666666, 1.0]"	"0.79999999998"	"832115320991129600"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.6666666666, 1.0, 1.0]"	"0.66666666664"	"832115043412168704"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"	"0.19999999997999998"	"832113952393920513"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"832106137302339584"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.6666666666, 0.6666666666]"	"0.5333333333"	"832104640095330304"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.6666666666, 0.0, 1.0]"	"0.33333333332"	"832103990187978752"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"832103719932133376"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"832102228743843840"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"832102207671504896"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832101089164087301"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"832095951997247488"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.0, 0.0, 0.0]"	"0.2"	"832094208353775616"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"832094208328626176"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832092409383231490"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"832092146488401921"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.19999999997999998"	"832091895249719296"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832087379888439297"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.6666666666]"	"0.26666666664"	"832086731453263873"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"832084595805978626"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"832083586274689024"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"832080576966455296"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832075914548826113"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832075457319276544"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.6666666666, 1.0, 1.0]"	"0.79999999998"	"832072630983356416"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"	"0.19999999997999998"	"832072027553030145"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"832069569577676800"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"832067715418423297"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"832066726812594177"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.3333333333, 0.0, 0.3333333333]"	"0.39999999995999996"	"832060855026061312"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.6666666666, 0.0, 0.0, 1.0]"	"0.46666666664"	"832048861757706240"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"832042590216261633"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.3333333333, 1.0, 0.6666666666]"	"0.79999999998"	"832041346886139904"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.3333333333, 1.0, 1.0, 1.0]"	"0.66666666666"	"832039826421587968"	"clickbait"	"1.0"	"1.0"
"[0.0, 1.0, 0.0, 0.0, 0.0]"	"0.2"	"832036865255624707"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"832036164458655745"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 1.0, 1.0, 1.0]"	"0.79999999998"	"832028402433585152"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 1.0, 0.6666666666, 0.3333333333, 1.0]"	"0.66666666664"	"832027015112896512"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"832025859276025859"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 1.0]"	"0.33333333332"	"832021929733263361"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"832021577625538561"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.3333333333]"	"0.19999999997999998"	"832021155389251584"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.0, 0.3333333333, 0.0]"	"0.33333333332"	"832018949172772865"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.3333333333, 1.0, 0.3333333333, 1.0]"	"0.66666666664"	"832016915191230464"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.3333333333]"	"0.19999999997999998"	"832015390716940289"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 0.0, 0.3333333333]"	"0.26666666666"	"832014144001994752"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.0, 0.0]"	"0.19999999997999998"	"832011385676652545"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 0.3333333333, 0.0]"	"0.66666666666"	"832009861324013568"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.3333333333, 1.0, 1.0, 1.0]"	"0.66666666666"	"832005574787207169"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.3333333333, 0.6666666666, 0.0, 0.6666666666]"	"0.39999999995999996"	"832000058069508100"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"831999283389988866"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.19999999997999998"	"831997329481793536"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.0, 1.0, 0.3333333333]"	"0.53333333332"	"831993234465374208"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.6666666666, 0.3333333333, 0.3333333333]"	"0.3333333333"	"831991951742402560"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"831988558655324160"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.0]"	"0.3333333333"	"831980920467025920"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.19999999997999998"	"831979735060209668"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 1.0, 0.0]"	"0.26666666666"	"831979177041616909"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.6666666666]"	"0.19999999997999998"	"831973121066405888"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"	"0.13333333332"	"831971362667425793"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 1.0, 0.3333333333]"	"0.26666666666"	"831967621146869760"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.6666666666, 1.0, 0.0]"	"0.5333333333"	"831965301470289928"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"831963821937942530"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 1.0, 0.0]"	"0.26666666666"	"831963406072737792"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 1.0]"	"0.26666666666"	"831963353740242944"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333, 0.0]"	"0.39999999995999996"	"831958773174566933"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.6666666666, 1.0, 0.3333333333, 0.3333333333]"	"0.5333333333"	"831957006227378177"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"831951216435482626"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.6666666666, 0.6666666666]"	"0.39999999995999996"	"831949093090033668"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"831948727871012880"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 1.0, 0.0]"	"0.26666666666"	"831946182851231753"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"831944914313342976"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"831942408703197184"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"831941158456741892"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.0, 1.0, 1.0]"	"0.66666666666"	"831940675868487680"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.3333333333, 0.3333333333, 0.6666666666]"	"0.39999999995999996"	"831939892645134339"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 1.0, 0.6666666666, 0.0, 0.6666666666]"	"0.5333333333"	"831933851362586624"	"clickbait"	"0.6666666666"	"0.6666666666"
